START_ID,TYPE,END_ID,link,start_date,end_date,sourceID,valid_until
56024333,officer_of,55075000,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024333,officer_of,55073786,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024333,officer_of,55073785,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56063236,registered_address,58019805,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56063236,officer_of,55087524,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56063236,officer_of,55087523,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56063236,officer_of,55087523,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56063236,officer_of,55087524,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56063236,officer_of,55087524,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56063236,officer_of,55087523,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,registered_address,58064896,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078173,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077624,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077626,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077626,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077624,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077626,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078173,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078174,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078174,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077626,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077624,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078174,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077624,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078173,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078173,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078173,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55078174,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070372,officer_of,55077624,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070407,registered_address,58041844,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070407,officer_of,55032734,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070407,officer_of,55032734,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070407,officer_of,55032734,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070475,registered_address,58064576,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070475,officer_of,55065726,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070539,registered_address,58129695,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070539,officer_of,55047229,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070539,officer_of,55047229,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070539,officer_of,55047229,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56070539,officer_of,55047229,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
